X	Graphic Profile 1
0	4723.776
30.0576876576	4727.1418
60.1153753118	4729.5907
90.1730629705	4724.3148
120.230750624	4714.6786
150.288438283	4701.7233
180.346125936	4684.1058
210.403813595	4665.762
240.461501249	4659.3844
270.519188905	4652.1976
300.576876561	4645.3634
330.634564217	4640.2261
360.692251873	4637.6168
390.749939529	4633.0175
420.807627185	4630.5348
450.865314843	4628.209
480.923002497	4619.3881
510.980690152	4607.018
541.038377809	4597.6385
571.096065466	4583.9094
601.153753122	4570.9344
631.211440778	4552.9975
661.269128434	4534.234
691.326816089	4518.9951
721.384503746	4474.2195
751.442191401	4459.6814
781.499879058	4447.7214
811.557566714	4429.897
841.615254369	4413.0486
871.672942026	4396.3542
901.730629682	4382.7902
931.788317337	4371.0565
961.846004992	4362.198
991.903692649	4357.0716

