X	Graphic Profile 1
0	4455.7726
30.8028692247	4445.9343
61.6057447337	4438.9807
92.4086265344	4435.1025
123.211514628	4430.6839
154.014409005	4419.3855
184.817309675	4406.6146
215.620216641	4399.0386
246.423129889	4396.4876
277.226049431	4397.8875
308.02897526	4402.1017
338.831907379	4404.8594
369.634845786	4405.8134
400.43779049	4400.8175
431.240741482	4397.9142
462.043698767	4393.5194
492.846662339	4391.9071
523.649632205	4392.3035
554.452608359	4389.921
585.255590805	4386.918
616.058579542	4385.3657
646.861574573	4383.3524
677.664575899	4386.6475
708.467583507	4384.6023
739.270597414	4377.3631
770.07361761	4368.7694
800.876644095	4356.8492
831.679676874	4350.1258
862.482715949	4353.8842
893.285761315	4352.0619
924.088812971	4346.7915
954.891870922	4340.5558
985.694935165	4329.8101
1016.4980057	4317.8986

