X	Graphic Profile 1
0	5378.0524
30.6353610215	5367.9627
61.2707019998	5354.3467
91.9060229594	5342.6898
122.541323884	5335.3557
153.176604782	5326.3856
183.811865652	5317.1539
214.447106493	5309.7541
245.082327307	5301.9935
275.7175281	5284.9062
306.352708862	5268.0141
336.987869598	5253.4504
367.623010311	5237.7108
398.258131	5221.9767
428.893231661	5204.6297
459.528312303	5183.5194
490.163372915	5153.194
520.798413517	5137.7074
551.433434083	5124.319
582.068434636	5104.0884
612.703415171	5079.9922
643.338375682	5032.0377
673.973316168	4981.9398
704.608236643	4950.8873

