X	Graphic Profile 1
0	5039.766
30.7602899976	5033.0486
61.5205799952	5026.6942
92.2808699929	5025.5092
123.041159993	5012.2216
153.801449991	4983.9177
184.561739988	4969.5186
215.322029988	4960.9918
246.082319986	4947.2625
276.842609983	4929.1615
307.602899981	4898.9298
338.363189981	4862.1051
369.123479979	4837.2136
399.883769976	4824.9197
430.644059976	4809.8486
461.404349973	4792.2707
492.164639971	4780.0459
522.924929969	4760.1916
553.685219969	4738.3774
584.445509967	4702.3245
615.205799964	4652.4517
645.966089964	4622.4519
676.726379961	4590.3201
707.486669959	4568.5792
738.246959957	4551.3072
769.007249957	4534.6899

