X	Graphic Profile 1
0	5875.5977
30.8098638592	5836.0162
61.6197433441	5808.8696
92.4296384361	5776.7439
123.23954914	5750.5492
154.049475465	5717.7494
184.859417403	5687.6391
215.669374955	5664.5395
246.47934812	5652.3089
277.289336897	5616.7835
308.099341288	5574.2578
338.909361285	5554.8598
369.719396901	5547.2047
400.529448127	5543.2674
431.339514956	5538.4359
462.149597403	5528.7635
492.95969546	5510.5082
523.769809117	5492.2454
554.579938386	5477.9028
585.390083271	5445.1225
616.200243752	5420.5484
647.010419846	5399.1156
677.820611551	5375.4497
708.630818855	5346.0264
739.441041767	5317.5018
770.25128028	5293.6164
801.061534408	5279.3319
831.87180413	5264.4045
862.682089463	5241.2088
893.492390398	5206.4663
924.302706932	5182.1567
955.113039067	5162.962
985.923386814	5132.5642
1016.73375016	5076.6819
1047.5441291	5012.9226
1078.35452364	4968.4472
1109.16493379	4931.9025
1139.97535953	4916.2841
1170.78580087	4895.0912
1201.59625782	4884.4264
1232.40673035	4874.7333
1263.2172185	4852.7183
1294.02772223	4825.8834
1324.83824156	4810.0865
1355.64877649	4798.852
1386.45932701	4780.6724
1417.26989313	4765.1364
1448.08047485	4756.4693
1478.89107215	4738.4073
1509.70168506	4728.6119
1540.51231355	4717.372
1571.32295765	4702.848
1602.13361733	4681.8843
1632.9442926	4666.412
1663.75498346	4652.5515
1694.56568993	4631.6366
1725.37641197	4599.1404
1756.18714961	4581.3077
1786.99790284	4572.4461

