X	Graphic Profile 1
0	5361.5369
30.9439854387	5340.7455
61.8879823234	5322.8256
92.8319906617	5302.6678
123.776010452	5276.8166
154.720041686	5259.7928
185.664084374	5246.2834
216.608138505	5218.5195
247.552204085	5201.7788
278.496281115	5191.0471
309.44036959	5181.9004
340.384469508	5165.9933
371.328580875	5150.1345
402.272703684	5139.1852
433.216837934	5122.6661
464.160983632	5106.6217
495.105140769	5093.4567
526.04930935	5076.9908
556.99348937	5055.1896
587.937680825	5046.2695
618.881883727	5024.539
649.826098064	4992.5385
680.770323843	4976.7041
711.714561054	4965.9735
742.658809705	4949.4588
773.603069788	4914.1852
804.547341316	4890.69
835.491624274	4879.8575
866.435918666	4873.2176
897.380224491	4859.7813
928.324541751	4836.9326
959.268870438	4809.3146

