X	Graphic Profile 1
0	5123.0234
30.9211733232	5119.1671
61.8423367835	5110.7384
92.7634903834	5104.7449
123.684634122	5097.4212
154.605768003	5091.0724
185.526892018	5080.6783
216.448006182	5073.2385
247.369110482	5071.1062
278.290204923	5068.2691
309.211289503	5065.5742
340.132364226	5060.3039
371.05342909	5056.3871
401.974484097	5054.5171
432.895529243	5050.4737
463.816564533	5046.0349
494.737589963	5039.703
525.658605542	5034.6198
556.57961126	5032.0852
587.500607117	5028.798
618.421593117	5026.4593
649.342569264	5022.1283
680.263535555	5023.1304
711.184491984	5019.0301

