X	Graphic Profile 1
0	4834.4734
30.4368046559	4847.2777
60.8736093149	4861.3594
91.3104139727	4873.2777
121.747218632	4886.9741
152.184023289	4901.2614
182.620827947	4915.487
213.057632606	4935.7399
243.494437264	4955.9986
273.93124192	4967.8752
304.368046579	4976.7332
334.804851237	4982.3662
365.241655896	4996.0629
395.678460553	5014.1737
426.115265212	5027.5658
456.55206987	5037.8448
486.988874528	5047.8467
517.425679184	5060.1194
547.862483843	5069.7553
578.299288501	5084.2007
608.73609316	5101.2712
639.172897818	5108.149
669.609702476	5116.6447
700.046507134	5129.4908
730.483311792	5143.6794
760.920116448	5154.9762
791.356921107	5172.4287
821.793725765	5181.6837
852.230530424	5232.753
882.667335082	5281.5873
913.10413974	5287.5446
943.540944398	5282.9497
973.977749057	5254.2719
1004.41455371	5217.7953
1034.85135837	5183.4204
1065.28816303	5159.3089
1095.72496769	5152.4324
1126.16177235	5149.785
1156.598577	5173.2662
1187.03538166	5210.1476

