X	Graphic Profile 1
0	5288.7225
30.5740428359	5290.0623
61.1480737812	5280.2422
91.7220928368	5261.7048
122.29610001	5239.3301
152.8700953	5217.0641
183.444078691	5186.647
214.018050199	5173.3819
244.592009812	5146.6077
275.16595754	5127.0177
305.739893376	5104.4873
336.313817323	5094.191
366.88772937	5079.2194
397.461629528	5064.8299
428.035517794	5047.3027
458.609394162	5022.9295
489.183258641	4998.6222
519.757111226	4978.3244
550.330951907	4962.7416
580.904780696	4941.7912
611.478597585	4925.6975
642.052402585	4916.222
672.626195678	4899.3965
703.199976879	4885.6315
733.773746174	4858.6347
764.34750357	4844.6024
794.921249067	4826.7321
825.494982657	4810.3277
856.068704355	4796.8788
886.642414148	4782.3141
917.216112033	4761.7048
947.789798012	4739.2406
978.363472091	4719.033

