X	Graphic Profile 1
0	5318.6411
31.1899834224	5297.0261
62.3799440764	5290.1019
93.569881954	5276.1372
124.759797067	5255.0298
155.949689399	5229.7808
187.139558964	5198.5215
218.329405759	5180.5772
249.519229778	5173.5143
280.709031028	5154.2038
311.898809514	5117.7043
343.088565235	5099.0489
374.278298184	5096.7462
405.468008368	5096.681
436.657695792	5096.8945
467.847360439	5098.3209
499.03700233	5095.318
530.226621456	5092.6199
561.416217817	5090.417
592.605791418	5088.8416
623.795342259	5085.6887
654.984870342	5078.6957
686.174375662	5070.7691
717.363858217	5064.5775
748.553318019	5058.2805
779.742755061	5049.0017
810.932169354	5042.0052
842.121560883	5034.1885
873.310929656	5016.6951
904.500275679	4998.6041
935.689598939	4989.1906
966.878899456	4983.9394
998.068177211	4977.8481
1029.25743222	4971.6214
1060.44666447	4966.9803
1091.63587398	4962.7313
1122.82506074	4955.4574
1154.01422474	4944.4102
1185.203366	4933.9851
1216.39248451	4926.9351
1247.58158027	4916.638
1278.77065329	4908.8054
1309.95970356	4899.4704
1341.14873109	4895.7055
1372.33773587	4886.0151
1403.52671791	4876.1535
1434.7156772	4864.9312
1465.90461376	4853.4403
1497.09352757	4836.9635
1528.28241864	4824.3222
1559.47128697	4811.2341
1590.66013256	4801.0309
1621.84895542	4794.1681
1653.03775553	4782.6583
1684.22653291	4764.9531
1715.41528756	4747.0015
1746.60401946	4741.4791
1777.79272863	4726.4599
1808.98141507	4710.4719
1840.17007877	4695.09
1871.35871974	4686.3492
1902.54733798	4665.6646
1933.73593349	4644.2017
1964.92450626	4601.5871
1996.11305631	4571.5237
2027.30158363	4535.9944
2058.49008822	4497.2639
2089.67857008	4457.4198
2120.86702921	4407.5135
2152.05546562	4345.0213
2183.24387931	4295.106
2214.43227026	4253.8002
2245.62063849	4226.145
2276.808984	4205.4508
2307.99730679	4198.7645
2339.18560686	4199.9384

