X	Graphic Profile 1
0	4415.3139
30.2670807414	4392.7862
60.5341614813	4374.4924
90.8012422202	4366.5288
121.068322961	4359.6296
151.3354037	4353.3893
181.60248444	4337.8997
211.86956518	4314.0512
242.136645919	4308.3949
272.403726661	4293.5352
302.670807402	4278.0562
332.937888139	4261.4721
363.204968881	4242.6254
393.472049618	4223.0519
423.73913036	4205.3905
454.0062111	4191.8129
484.27329184	4177.9496
514.54037258	4176.2733
544.807453321	4168.3512
575.074534059	4165.3307
605.3416148	4156.161
635.608695538	4141.4966
665.875776279	4128.7607
696.142857019	4128.031
726.409937758	4126.4688
756.677018499	4126.2669
786.94409924	4124.2773
817.211179979	4122.1501
847.478260719	4116.4821
877.745341461	4108.2472
908.012422198	4100.7119
938.279502939	4092.6193
968.546583678	4084.4861
998.81366442	4075.2298
1029.08074516	4068.7798
1059.3478259	4058.7136

