X	Graphic Profile 1
0	4268.3493
30.3653175635	4292.6631
60.7306351268	4317.5072
91.0959526903	4331.0304
121.461270254	4339.6056
151.826587817	4354.5819
182.191905383	4374.4876
212.557222946	4397.9417
242.92254051	4406.831
273.287858073	4414.1813
303.653175637	4422.3031
334.0184932	4435.7757
364.383810763	4449.2221
394.749128326	4469.9665
425.11444589	4497.5814
455.479763453	4539.3575
485.845081019	4593.8882
516.210398582	4622.2191
546.575716146	4638.8255
576.941033709	4647.9514
607.306351273	4661.7745
637.671668836	4671.5321
668.036986399	4679.3184
698.402303963	4698.2162
728.767621526	4715.8249
759.13293909	4735.5864
789.498256653	4750.1305
819.863574219	4759.7999
850.228891782	4765.447
880.594209346	4779.1301
910.959526909	4791.3705
941.324844472	4803.7983
971.690162036	4814.6767
1002.0554796	4822.4813
1032.42079716	4828.6231
1062.78611473	4833.3703
1093.15143229	4841.0393
1123.51674985	4850.9307
1153.88206742	4868.9153
1184.24738498	4895.7168
1214.61270255	4921.7422
1244.97802011	4941.7883
1275.34333767	4956.1422
1305.70865524	4967.6388
1336.0739728	4983.0196
1366.43929036	5001.1256
1396.80460793	5020.4996
1427.16992549	5047.1083
1457.53524305	5076.449
1487.90056062	5109.6424
1518.26587818	5153.3144
1548.63119575	5199.8205
1578.99651331	5218.7465
1609.36183087	5221.3691

