X	Graphic Profile 1
0	4928.8453
30.802969869	4943.3536
61.605939737	4948.8305
92.4089096088	4971.4472
123.211879477	4986.2798
154.014849346	4997.0666
184.817819217	5009.995
215.620789086	5024.5202
246.423758954	5039.3518
277.226728825	5042.1834
308.029698694	5045.7331
338.832668563	5059.3501
369.635638431	5066.1507
400.438608302	5090.3386
431.24157817	5099.2557
462.044548039	5117.9721
492.84751791	5150.3028
523.650487779	5185.7155
554.453457647	5223.453
585.256427518	5259.3901
616.059397387	5293.7981
646.862367256	5337.5861
677.665337124	5378.2779
708.468306996	5408.5858
739.271276864	5445.1868
770.074246735	5478.4031
800.877216604	5516.2778
831.680186473	5540.2703
862.483156341	5559.302
893.286126212	5569.2496
924.089096081	5579.3334
954.89206595	5577.3819
985.695035821	5575.7516
1016.49800569	5581.5864

