X	Graphic Profile 1
0	5044.752
30.4041244066	5053.1646
60.8082488094	5060.8624
91.2123732161	5070.9926
121.616497622	5077.8222
152.020622028	5084.6881
182.424746434	5087.7929
212.828870838	5095.4993
243.232995244	5103.9812
273.63711965	5117.6435
304.041244057	5123.8882
334.445368462	5130.1309
364.849492868	5142.3658
395.253617275	5159.8266
425.65774168	5178.3918
456.061866084	5194.7896
486.465990491	5210.5061
516.870114896	5221.4694
547.274239303	5225.0103
577.678363709	5227.3278
608.082488114	5230.4773
638.486612518	5237.0709
668.890736925	5247.3531
699.29486133	5257.7455
729.698985737	5264.3564
760.103110142	5269.4095
790.507234546	5275.8762
820.911358953	5279.7291
851.315483359	5290.9253
881.719607764	5305.7623
912.123732171	5328.2505
942.527856576	5362.646
972.931980983	5397.5828
1003.33610539	5423.8275
1033.74022979	5433.165
1064.1443542	5428.4905
1094.5484786	5417.1305
1124.95260301	5403.5832
1155.35672742	5384.6642
1185.76085182	5374.1782

