X	Graphic Profile 1
0	4808.9043
30.4558897327	4808.6379
60.9117794638	4811.6146
91.3676692001	4810.3173
121.823558921	4812.826
152.279448653	4811.2683
182.735338376	4805.8562
213.191228097	4803.2351
243.647117815	4800.0334
274.103007532	4794.796
304.558897246	4789.7969
335.555940508	4794.709
366.552972024	4796.2892
397.549991795	4796.0479
428.546999813	4792.2304
459.543996083	4785.5218
490.540980605	4780.7607
521.537953376	4776.5082
552.534914396	4776.5112
583.531863669	4776.4836
614.528801196	4776.2095
644.796173756	4772.4628
675.063529816	4769.8939
705.330869368	4763.0861
735.598192419	4754.0236
765.865498964	4747.5078
796.132789011	4740.3395
826.40006256	4732.6415
856.667319606	4725.9779
886.934560154	4720.2984
918.116207248	4708.1158
949.297828905	4699.8467
980.479425132	4693.8823
1011.66099593	4691.4742
1042.84254129	4685.8278
1074.02406123	4684.1792
1105.20555575	4677.0679
1136.38702483	4667.0188
1167.56846848	4659.1413
1198.74988671	4654.8795
1229.93127951	4652.2931
1261.11264688	4643.3518

