X	Graphic Profile 1
0	4649.5976
29.7858918808	4661.7607
59.571783758	4674.504
89.3576756388	4685.9681
119.143567518	4697.2568
148.929459397	4711.2272
178.715351277	4729.6711
208.501243155	4749.7688
238.287135034	4772.1213
268.073026915	4827.1697
297.858918792	4862.9726
327.644810673	4888.6946
357.430702552	4909.4661
387.216594431	4927.4594
417.002486312	4974.6171
446.788378189	5019.5084
476.57427007	5063.3685
506.360161949	5138.8562
536.146053828	5175.1798
565.931945707	5207.7399
595.717837584	5232.4887
625.503729465	5244.8923
655.289621345	5244.9982
685.075513223	5246.0366
714.861405105	5245.5472
744.647296983	5241.3642

