X	Graphic Profile 1
0	4481.4814
30.0548406377	4467.6215
60.1096812772	4461.5994
90.1645219167	4454.2454
120.219362555	4445.8805
150.274203192	4431.6125
180.329043833	4415.6822
210.383884471	4395.0184
240.43872511	4378.1447
270.49356575	4367.8866
300.548406387	4359.2707
330.603247025	4347.7836
360.658087666	4335.0165
390.712928305	4322.0572
420.767768943	4307.1212
450.822609583	4298.5336
480.87745022	4286.2357
510.932290858	4269.313
540.987131498	4259.3731
571.041972138	4255.6192
601.096812775	4251.8654
631.151653416	4249.0423
661.206494053	4248.8507
691.261334693	4245.8793
721.316175331	4242.2818
751.371015971	4238.4567
781.425856609	4231.329
811.480697249	4222.9317
841.535537887	4217.7612
871.590378526	4213.6854
901.645219164	4212.9884
931.700059803	4213.5208
961.754900442	4211.3686
991.809741082	4208.3887
1021.86458172	4204.0606
1051.91942236	4199.4872

