X	Graphic Profile 1
0	5086.3107
30.6289826991	5062.7147
61.2579653975	5038.3364
91.8869480966	5026.8284
122.515930792	5017.2181
153.144913491	5010.179
183.773896189	4996.2651
214.402878888	4984.3813
245.031861584	4976.9933
275.660844282	4973.688
306.289826981	4964.1643
336.918809681	4939.5151
367.547792379	4911.7066
398.176775075	4876.7467
428.805757772	4850.9642
459.434740471	4830.4971
490.063723171	4806.3
520.692705869	4778.9843
551.321688568	4764.4027
581.950671265	4755.6078
612.579653963	4742.8223
643.208636661	4726.4659
673.83761936	4702.5976
704.466602057	4680.865
735.095584755	4655.0046
765.724567453	4621.2459
796.353550152	4594.6819
826.982532851	4561.2968
857.61151555	4524.9855
888.240498246	4504.6926
918.869480943	4480.6243
949.498463642	4456.8405
980.127446342	4433.5252
1010.75642904	4429.2592
1041.38541174	4423.4709

