X	Graphic Profile 1
0	5057.2646
30.9859229906	5039.1711
61.9718666671	5021.2234
92.9578310251	5006.0283
123.943816065	4989.8135
154.929821779	4970.7407
185.915848182	4959.5002
216.90189527	4951.1242
247.887963039	4944.6272
278.874051497	4942.0742
309.860160632	4935.5748
340.84629046	4928.8076
371.832440969	4925.9264
402.818612167	4924.9976
433.804804049	4919.5311
464.791016621	4900.1645
495.777249887	4891.5823
526.763503835	4885.9566
557.749778472	4883.503
588.736073804	4881.581
619.722389828	4874.2093
650.708726537	4869.3917
681.695083945	4866.7112
712.681462042	4865.3699
743.667860834	4864.076
774.654280315	4861.5771
805.640720495	4859.7315
836.627181373	4843.4727
867.61366294	4841.6945
898.600165203	4840.3293
929.586688168	4839.8322
960.573231825	4834.312
991.559796186	4829.3327
1022.54638124	4828.7028
1053.53298699	4824.8916
1084.51961345	4819.86
1115.5062606	4812.3599
1146.49292846	4804.4009
1177.47961702	4801.0236
1208.46632628	4799.4307
1239.45305623	4791.6938
1270.4398069	4786.4213
1301.42657827	4780.16
1332.41337034	4777.342
1363.40018312	4775.3365
1394.3870166	4771.2244
1425.37387079	4764.1745
1456.36074569	4753.8793
1487.34764129	4745.8137
1518.3345576	4735.694
1549.32149462	4725.7118
1580.30845234	4717.287
1611.29543078	4707.0733
1642.28242993	4696.6515
1673.26944979	4687.9106
1704.25649035	4669.7492
1735.24355163	4650.0497
1766.23063363	4640.8673
1797.21773634	4636.3552
1828.20485976	4632.5976
1859.19200389	4625.8179
1890.17916874	4621.084
1921.1663543	4617.5037
1952.15356059	4610.9517
1983.14078758	4611.5045
2014.12803529	4614.3831

