X	Graphic Profile 1
0	5073.1057
37.6322200187	5059.1132
75.2644400473	5050.7966
112.896660065	5034.0343
150.52888009	5015.727
188.161100113	4990.0862
225.793320135	4975.9115
263.425540159	4963.8054
301.057760185	4948.2272
338.689980205	4935.5914
376.322200228	4918.6964
413.954420248	4907.016
451.586640268	4865.4898
489.218860294	4832.3966
526.851080316	4808.4805
564.483300342	4786.4314
602.115520363	4760.9387
639.747740387	4736.0711
677.379960406	4710.6152
715.012180432	4682.7959
752.644400453	4655.6732
790.276620477	4627.9603

