X	Graphic Profile 1
0	5087.8423
31.1085364083	5079.1768
62.2170557192	5081.3619
93.3255579226	5081.0807
124.434043019	5072.9769
155.542511011	5063.4763
186.650961898	5059.4492
217.759395679	5058.9729
248.867812354	5059.155
279.976211934	5057.0778
311.084594405	5049.8674
342.192959774	5041.892
373.30130804	5037.1934
404.409639205	5036.2845
435.517953267	5032.8446
466.626250227	5024.995
497.734530091	5021.7714
528.842792854	5019.0665
559.95103852	5014.9885
591.059267079	5008.0739
622.16747854	5004.606
653.275672914	5004.2827
684.383850177	5003.2381
715.492010353	4997.1907
746.600153428	4992.2492

