X	Graphic Profile 1
0	4295.6288
31.3705002693	4292.9365
62.7409757723	4292.5712
94.1114265267	4293.9795
125.481852527	4294.821
156.852253766	4292.8997
188.222630255	4287.5357
219.592981991	4288.4463
250.963308971	4285.1325
282.333611205	4272.8285
313.703888682	4268.5911
345.074141413	4263.7737
376.444369385	4262.5956
407.814572607	4256.4185
439.184751082	4247.6605
470.554904808	4240.7746
501.925033784	4235.8242
533.29513801	4225.9893
564.66521749	4219.7458
596.035272219	4222.7313
627.405302206	4224.3666
658.775307443	4223.5898
690.145287932	4220.4838
721.515243676	4215.8709
752.885174676	4206.3637
784.255080926	4196.3955
815.624962432	4190.0885
846.994819205	4179.5712
878.364651225	4174.7332
909.734458501	4165.6098
941.104241041	4163.0975
972.473998833	4159.1331
1003.84373188	4155.3875
1035.2134402	4150.6431

