X	Graphic Profile 1
0	5173.6304
31.1685716046	5162.3046
62.3371637866	5150.2241
93.5057765578	5134.0101
124.674409909	5124.5001
155.843063853	5108.6766
187.011738384	5097.2586
218.180433504	5083.3483
249.349149208	5074.3729
280.517885497	5066.0324
311.686642381	5058.762
342.855419863	5052.522
374.024217927	5048.6411
405.193036579	5045.7701
436.361875822	5042.925
467.530735661	5039.0157
498.699616091	5035.6293
529.868517123	5032.9567
561.037438739	5025.2753
592.206380951	5021.6974
623.375343757	5018.5284
654.54432716	5013.9273

