X	Graphic Profile 1
0	5342.8169
30.8141601359	5324.0843
61.6283322115	5306.7735
92.4425162162	5284.385
123.256712161	5262.8744
154.070920042	5250.8015
184.885139856	5232.7049
215.699371597	5204.5826
246.513615276	5195.0852
277.327870892	5182.8952
308.142138431	5173.2323
338.956417905	5153.2993
369.770709311	5146.7153
400.585012644	5130.7542
431.399327906	5113.1354
462.2136551	5099.6407
493.02799422	5087.6999
523.842345265	5063.3402
554.656708235	5052.5019
585.471083138	5039.2778
616.28546996	5008.5295
647.099868713	4985.3454
677.914279384	4973.0942
708.728701979	4961.7192
739.543136496	4936.8637
770.35758294	4909.0274
801.172041299	4887.9053
831.986511583	4877.783
862.800993785	4867.547
893.615487907	4852.6534
924.429993948	4824.8961
955.244511912	4797.0045
986.059041784	4774.741
1016.87358358	4758.8324
1047.68813729	4698.527
1078.50270291	4647.1895
1109.31728046	4613.874
1140.13186992	4605.5739

