X	Graphic Profile 1
0	4606.4979
30.3762507315	4597.9576
60.7525014637	4586.0337
91.1287521959	4571.0936
121.505002926	4562.932
151.881253659	4553.2395
182.257504391	4547.3598
212.633755125	4541.9012
243.010005855	4538.0733
273.386256585	4529.24
303.762507316	4523.5568
334.138758049	4519.738
364.515008781	4519.5488
394.891259512	4522.0611
425.267510245	4522.0402
455.643760978	4524.6084
486.020011707	4522.3998
516.396262438	4518.6736
546.772513172	4511.6263
577.148763905	4507.4402
607.525014636	4504.5145
637.901265367	4501.6123
668.277516098	4499.3947
698.65376683	4493.8725
729.030017563	4491.5138
759.406268295	4483.9207
789.782519025	4472.6733
820.158769757	4458.0016
850.535020489	4451.5259
880.911271219	4444.2144
911.287521951	4437.4419
941.663772685	4437.082
972.040023416	4434.2138
1002.41627415	4432.3203
1032.79252488	4433.0022

