X	Graphic Profile 1
0	4572.8334
30.2516966708	4597.9242
60.5033978505	4630.6592
90.7551035387	4676.2337
121.006813736	4716.2024
151.258528437	4724.9223
181.510247645	4734.9564
211.76197136	4747.7545
242.013699581	4756.5809
272.26543231	4763.2761
302.517169545	4775.4498
332.768911294	4786.8418
363.020657543	4801.1709
393.272408303	4817.9839
423.524163575	4832.7457
453.775923347	4846.5916
484.027687633	4858.2329
514.279456433	4869.936
544.531229731	4880.2629
574.78300754	4893.3271
605.034789857	4911.8527
635.286576682	4931.0683
665.538368014	4945.3615
695.790163858	4966.0249

