X	Graphic Profile 1
0	4490.4786
30.8904697318	4493.2449
61.7809575912	4498.6111
92.6714635824	4501.4944
123.561987708	4507.5383
154.452529965	4509.7144
185.343090354	4506.6281
216.23366888	4497.8081
247.124265541	4486.1693
278.014880326	4473.4666
308.905513257	4464.042
339.796164319	4451.7349
370.686833515	4445.5171
401.577520849	4439.3183
432.468226311	4432.1397
463.358949925	4422.638
494.249691665	4413.1954
525.140451541	4403.6274
556.031229564	4397.5515
586.922025716	4390.9585
617.812840015	4390.2885
648.703672452	4389.7451
679.594523026	4398.8437
710.485391738	4426.1908
741.376278599	4445.0767
772.26718359	4452.5821
803.158106729	4452.6743
834.049048008	4449.1746
864.940007436	4445.2903
895.830984998	4443.1212
926.721980707	4442.2253
957.612994558	4442.8851

