X	Graphic Profile 1
0	4609.8695
30.8731109058	4609.0887
61.7462446626	4608.4365
92.6194012481	4606.7136
123.492580681	4604.354
154.365782946	4603.3497
185.239008057	4602.0629
216.112256015	4598.7831
246.98552681	4600.8452
277.85882045	4604.4376
308.732136934	4601.7684
339.605476262	4606.5835
370.47883843	4609.8447
401.352223452	4612.7567
432.225631318	4612.6937
463.09906203	4610.9714
493.972515598	4604.4347
524.845992008	4605.1778
555.719491266	4600.0779
586.593013377	4596.9398
617.466558337	4594.2948
648.340126146	4599.1633
679.213716811	4601.788
710.087330329	4597.2923
740.960966701	4590.1797
771.834625923	4582.9675
802.708307999	4571.6807
833.582012937	4562.1144
864.455740729	4554.6791
895.329491375	4549.3685
926.203264879	4543.6134
957.077061238	4535.7153
987.950880458	4531.5727
1018.82472254	4527.2671
1049.69858748	4524.2706
1080.57247528	4522.2414
1111.44638594	4515.2939
1142.32031947	4508.7999
1173.19427585	4507.9699
1204.0682551	4504.4298
1234.94225721	4504.0067
1265.8162822	4504.5642
1296.69033004	4495.6662
1327.56440075	4495.1202
1358.43849432	4491.8006
1389.31261077	4495.4008
1420.18675008	4488.1886
1451.06091226	4480.5711
1481.93509731	4471.6354
1512.80930522	4467.3604
1543.68353601	4468.8104
1574.55778968	4469.4948
1605.43206621	4469.8027
1636.30636562	4473.6222
1667.18068789	4478.3906

