X	Graphic Profile 1
0	4453.2428
22.9832443562	4456.0765
45.9664887168	4461.5181
68.949733078	4464.5185
91.9329774324	4459.1961
114.916221792	4450.5755
137.899466152	4439.0718
160.882710512	4438.149
183.865954869	4433.248
206.849199228	4427.2094
229.832443587	4429.7237
252.815687943	4415.18
275.798932304	4404.478
298.782176667	4400.1697
321.765421025	4396.9634
344.748665382	4394.9382
367.731909743	4390.1423
390.715154101	4386.4184
413.698398463	4384.9913
433.096283264	4385.8257
452.494168071	4381.8807
471.892052876	4380.0465
491.289937683	4382.8984
510.687822481	4383.5142
530.085707289	4381.5313
549.483592094	4381.7308
568.881476902	4381.7041
588.279361709	4378.1964
607.677246513	4378.3099
627.07513132	4377.9705
646.473016117	4375.5675
665.870900924	4374.9084
685.268785731	4379.1714
704.666670537	4380.2553
724.064555342	4380.9429
743.462440142	4382.021
762.860324949	4382.8461
782.258209755	4375.4169
801.656094561	4364.2937
821.053979367	4356.2492
840.451864165	4352.1478
859.849748972	4351.9614
879.247633778	4347.9963
898.645518585	4331.7698
918.043403392	4315.5022
937.441288197	4304.6291
956.839173002	4289.8067
976.237057809	4267.3343
995.634942607	4255.4628
1015.03282741	4250.46
1034.43071222	4245.1635
1053.82859703	4225.5164
1073.22648183	4220.1742
1092.62436664	4197.668
1112.02225144	4180.7598

