X	Graphic Profile 1
0	5681.542
33.066815903	5647.3679
66.133631802	5625.4146
99.2004477068	5601.758
132.267263609	5584.8288
165.334079509	5560.6238
198.400895418	5522.9084
231.467711317	5480.6488
264.534527224	5455.8964
297.601343126	5433.5917
330.668159031	5392.9511
363.73497493	5363.1457
396.801790832	5329.6641
429.868606739	5294.5828
462.935422642	5254.3207
496.002238541	5218.026
529.069054449	5190.0905
562.135870346	5135.0152
595.202686254	5119.1874
628.269502157	5096.3835
661.336318056	5079.312
694.403133962	5059.4
727.469949865	5035.9528
760.536765768	5013.4508
793.603581672	4993.2075
826.670397573	4966.5102
859.737213477	4932.0798
892.804029376	4888.0875
925.870845285	4833.022
958.937661186	4784.9127
992.004477088	4762.2878
1025.071293	4746.8649
1058.1381089	4730.18
1091.2049248	4721.0711

