X	Graphic Profile 1
0	4997.4065
29.8660897199	4977.6622
59.7321794412	4961.5063
89.5982691625	4939.3299
119.464358884	4911.4311
149.330448605	4898.5522
179.196538328	4868.9556
209.062628047	4844.2071
238.928717767	4828.7658
268.79480749	4802.0953
298.660897212	4780.9246
328.52698693	4774.8154
358.393076651	4752.8967
388.259166375	4718.4919
418.125256096	4685.3384
447.991345816	4651.9405
477.857435538	4602.2982
507.723525259	4563.9416
537.589614979	4556.8641
567.455704701	4552.5964
597.321794422	4552.0253
627.187884143	4564.6213
657.053973863	4574.5866
686.920063586	4581.9279
716.786153306	4590.5468
746.652243026	4592.1033
776.51833275	4579.061
806.384422471	4565.8776
836.250512189	4555.0986
866.11660191	4550.8002
895.982691634	4553.4996

