X	Graphic Profile 1
0	5068.2332
30.7639334971	5059.8062
61.5278906771	5055.1155
92.29187154	5047.509
123.055876089	5036.9351
153.819904322	5024.7975
184.583956244	5014.2748
215.348031857	5008.0678
246.112131156	4984.4404
276.876254146	4981.6852
307.640400823	4971.6408
338.404571193	4956.102
369.168765256	4936.04
399.932983007	4921.0102
430.697224454	4911.2235
461.461489589	4894.6234
492.225778424	4889.0847
522.990090954	4886.8287
553.754427175	4880.3682
584.518787092	4875.8649
615.28317071	4872.2318
646.047578022	4863.9536
676.812009031	4855.1395
707.576463738	4848.6427
738.34094215	4841.7199
769.105444256	4832.1642
799.86997007	4820.3035
830.634519581	4802.4851
861.399092795	4788.5661
892.163689709	4785.21
922.928310324	4785.6254
953.692954651	4773.0986
984.457622676	4763.9761
1015.22231441	4757.1725
1045.98702985	4745.8736
1076.751769	4739.7086
1107.51653185	4736.6538
1138.28131842	4736.1338
1169.04612869	4731.7668
1199.81096266	4723.9611
1230.57582036	4712.3593
1261.34070176	4696.8458
1292.10560687	4683.767
1322.8705357	4675.9785
1353.63548824	4676.8771
1384.40046449	4678.3586
1415.16546446	4678.5612
1445.93048813	4680.6173
1476.69553553	4680.7807
1507.46060665	4677.4815

