X	Graphic Profile 1
0	4481.0767
30.4637259647	4482.3793
60.9274299914	4486.4932
91.391112065	4488.3485
121.85477221	4497.9241
152.318410407	4499.4379
182.782026666	4500.2086
213.245620981	4499.0209
243.709193355	4492.3626
274.172743798	4480.169
304.636272292	4458.1299
335.099778855	4435.7157
365.56326347	4418.6181
396.026726147	4383.6406
426.49016689	4357.8295
456.953585691	4344.5402
487.416982552	4331.2459
517.88035747	4305.4523
548.343710458	4280.1929
578.807041503	4243.1342
609.270350614	4215.4421
639.733637785	4190.9907
670.196903014	4183.7351
700.660146311	4178.7951
731.123367666	4172.1894
760.715138215	4164.6005
790.306906019	4153.0406
819.898671079	4140.7324
849.490433398	4132.4753
879.082192971	4127.616
908.673949792	4121.0383
938.265703872	4109.1149
967.857455207	4097.9441

