X	Graphic Profile 1
0	5203.7005
30.3456147075	5168.1646
60.6912294157	5144.7806
91.0368441204	5130.3395
121.382458828	5122.617
151.728073537	5105.4569
182.073688244	5080.7899
212.419302949	5064.2522
242.764917659	5054.6589
273.110532365	5048.4384
303.456147074	5043.4521
333.801761779	5034.2637
364.147376487	5012.2628
394.492991196	4993.4724
424.838605902	4967.5134
455.184220607	4959.2763
485.529835315	4945.6433
515.875450024	4920.3982
546.22106473	4893.9686
576.566679436	4876.0088
606.912294145	4852.407
637.257908852	4830.0983
667.603523559	4814.9845
697.949138266	4803.95
728.294752973	4790.3585
758.64036768	4771.627
788.985982388	4757.8443
819.331597095	4740.0554
849.677211801	4727.9677
880.02282651	4724.7075
910.368441216	4718.9549

