X	Graphic Profile 1
0	4119.2509
30.2525117996	4116.6341
60.5050236038	4106.1653
90.7575354033	4093.4668
121.010047208	4082.1386
151.262559009	4072.8936
181.515070811	4062.3481
211.767582613	4055.1205
242.020094415	4034.4534
272.272606217	3971.5007
302.525118017	3875.0405
332.77762982	3807.6448
363.03014162	3773.5016
393.282653424	3758.8047
423.535165224	3736.5554
453.787677028	3734.0035
484.040188829	3732.6381
514.292700632	3724.6147
544.545212433	3718.0061
574.797724234	3711.9786
605.050236037	3710.9716
635.302747838	3709.1393
665.555259641	3703.4264
695.807771442	3698.2945
726.060283245	3691.8114
756.312795045	3688.3234
786.565306848	3688.8292
816.817818651	3687.6926
847.070330452	3678.2926
877.322842255	3670.4136
907.575354054	3668.4081
937.827865858	3665.5164
968.080377658	3662.9818
998.332889462	3659.7776
1028.58540126	3660.4477
1058.83791307	3662.1713

