X	Graphic Profile 1
0	5248.963
30.6275455591	5248.3859
61.2550900562	5248.9222
91.8826334991	5257.7524
122.510175883	5261.5233
153.137717216	5254.2216
183.765257498	5253.1617
214.39279672	5253.6146
245.020334886	5249.9331
275.647872004	5243.1927
306.275408059	5231.8925
336.902943059	5225.6933
367.530477004	5218.0888
398.158009901	5213.6269
428.785541738	5204.208
459.413072519	5202.6597
490.040602249	5199.8223
520.668130919	5197.6949
551.295658534	5194.7275
581.923185095	5185.9774
612.550710608	5181.7648
643.178235056	5173.7695
673.805758454	5163.1089
704.4332808	5154.2169
735.060802086	5150.1266
765.688322317	5148.0035
796.31584149	5141.5121
826.943359619	5130.1917
857.570876682	5118.3804
888.198392696	5111.5648
918.825907651	5100.305
949.453421557	5087.1842
980.080934404	5075.043
1010.70844619	5057.6274
1041.33595694	5042.5726
1071.96346662	5033.1281
1102.59097525	5032.2888
1133.21848282	5023.317
1163.84598934	5000.7652
1194.4734948	4983.496
1225.10099921	4972.4607
1255.72850256	4963.7125

