X	Graphic Profile 1
0	4860.711
30.6676749699	4854.4313
61.3353499416	4849.1579
92.003024919	4851.7787
122.670699891	4851.9009
153.338374855	4845.2498
184.006049832	4842.0596
214.673724804	4840.002
245.341399774	4842.7918
276.009074746	4842.5819
306.676749716	4839.7115
337.344424687	4832.1814
368.012099665	4820.337
398.679774636	4811.6531
429.347449606	4804.0206
460.015124578	4790.5264
490.68279955	4779.0325
521.35047452	4754.8925
552.018149491	4734.4343
582.685824461	4716.7903
613.353499433	4703.3099
644.02117441	4692.3822
674.688849382	4684.2227
704.336653302	4682.3581
733.984462963	4675.0278
763.632278372	4667.566
793.280099522	4661.6823
822.927926419	4655.8954
852.575759064	4652.1216
882.22359745	4649.7453
911.871441581	4649.4632
941.519291466	4646.0022
971.167147087	4640.7813
1000.81500845	4633.2174
1030.46287558	4625.4758
1060.11074844	4621.5951
1089.75862705	4622.191
1119.4065114	4622.2201
1149.0544015	4621.173
1178.70229734	4618.7235
1208.35019894	4613.0722
1237.99810627	4609.8439
1267.64601936	4607.5365

