X	Graphic Profile 1
0	4368.0833
30.6398622839	4384.7009
61.2797245678	4400.6973
91.9195868507	4409.9095
122.559449136	4422.3906
153.199311418	4445.8609
183.839173702	4477.5593
214.479035985	4499.2908
245.118898267	4517.7881
275.758760554	4532.7194
306.398622837	4547.0176
337.038485118	4560.8725
367.678347402	4572.7894
398.318209685	4586.4393
428.958071971	4603.1164
459.597934253	4614.4039
490.237796537	4634.1757
520.87765882	4658.0283
551.517521103	4680.8159
582.157383389	4697.4437
612.797245671	4710.3925
643.437107955	4724.3739
674.076970239	4742.0163
704.716832523	4770.1127
735.356694808	4783.5573
765.99655709	4794.1359
796.636419373	4807.0511
827.276281657	4819.6784
857.916143941	4824.3024
888.556006226	4830.0859
919.195868506	4832.5858
949.835730792	4832.3358
980.475593073	4830.0672
1011.11545536	4829.2017
1041.75531764	4836.341
1072.39517992	4839.9518
1103.03504221	4845.1985
1133.67490449	4849.7045
1164.31476678	4849.726
1194.95462906	4848.1717
1225.59449134	4846.4256
1256.23435363	4843.397
1286.87421591	4839.5257
1317.51407819	4837.6261
1348.15394048	4837.3969
1378.79380276	4840.8922
1409.43366504	4844.841
1440.07352733	4854.3326
1470.71338961	4861.9081
1501.3532519	4864.2589
1531.99311418	4867.5847
1562.40581147	4881.4349
1592.81850876	4890.9636
1623.23120605	4895.7474
1653.64390334	4897.7353
1684.05660063	4906.6335
1714.46929792	4920.5439
1744.88199522	4933.8026
1775.29469251	4942.8337
1805.7073898	4960.5409
1836.12008709	4978.447
1866.53278438	4989.5098
1896.94548167	5001.1826
1927.35817896	5016.9568
1957.77087625	5032.9418
1988.18357354	5041.5491
2018.59627084	5043.9259
2049.00896813	5051.8682
2079.42166542	5061.757
2109.83436271	5075.3834
2140.24706	5094.6356
2170.65975729	5109.3602
2201.07245458	5135.295
2231.48515187	5163.8136
2261.89784916	5195.4753
2292.31054645	5227.7512
2322.72324375	5254.6807
2353.13594104	5279.5157
2383.54863833	5311.9015
2413.96133562	5343.4626
2444.37403291	5375.3924
2474.7867302	5403.082
2505.19942749	5433.613
2535.61212478	5467.5636
2566.02482207	5491.878
2596.43751936	5502.2716
2626.85021665	5515.1196
2657.26291394	5503.9129
2687.67561124	5494.1432
2718.08830853	5478.3435
2748.50100582	5479.6835
2778.91370311	5493.5785
2809.3264004	5505.349
2839.73909769	5509.5934
2870.15179498	5517.7068
2900.56449227	5535.156

