X	Graphic Profile 1
0	4982.155
30.8716009311	4972.7992
61.743227102	4965.7166
92.6148785095	4959.1588
123.486555157	4954.2348
154.358257048	4949.6791
185.229984179	4938.4359
216.101736546	4921.0239
246.973514157	4902.8719
277.845317015	4882.561
308.717145113	4866.0164
339.588998456	4853.1207
370.460877037	4843.8877
401.332780878	4843.3448
432.204709952	4832.8595
463.076664279	4822.7054
493.94864385	4820.3531
524.820648677	4829.0204
555.69267875	4826.7695
586.564734068	4822.3724
617.43681464	4820.9275
648.308920463	4813.9382
679.181051538	4804.3526
710.05320787	4792.8019
740.925389451	4794.0425
771.797596282	4793.1806
802.669828379	4788.029
833.54208572	4779.5923
864.414368323	4767.5876
895.286676184	4753.9547
926.159009305	4739.5983
957.031367683	4725.7839
987.903751312	4714.8768
1018.77616021	4705.0986
1049.64859437	4690.8707
1080.52105379	4672.6289
1111.39353847	4650.2979
1142.26604841	4630.5946
1173.13858362	4617.435
1204.01114408	4601.6718
1234.88372982	4580.0928
1265.75634083	4563.3239
1296.62897709	4548.1417
1327.50163863	4530.5106
1358.37432543	4514.1914
1389.24703751	4500.7595
1420.11977485	4493.8338
1450.99253746	4487.7008
1481.86532534	4477.8829
1512.73813849	4467.3213
1543.61097692	4460.8308
1574.48384062	4456.2181
1605.35672959	4450.0799
1636.22964384	4445.3061
1667.10258336	4443.8263
1697.97554816	4446.1744
1728.84853823	4444.3887

