X	Graphic Profile 1
0	5301.7442
31.3234700456	5296.0556
62.6469160506	5293.6369
93.970338005	5288.1923
125.293735913	5288.7645
156.617109773	5290.5003
187.940459598	5290.8323
219.263785368	5288.9171
250.587087102	5283.2293
281.910364791	5279.2177
313.233618429	5279.2653
344.556848031	5276.5026
375.880053589	5275.4453
407.203235101	5275.7412
438.526392578	5275.0623
469.849526007	5281.0424
501.172635398	5279.9633
532.495720747	5277.274
563.818782049	5274.1586
595.141819319	5271.3828
626.464832544	5266.6429
657.787821731	5253.2909
689.11078688	5248.5581
720.433727988	5240.9275
751.756645058	5227.171
783.079538093	5220.0226
814.402407087	5215.865
845.72525204	5205.2832
877.048072962	5204.2208
908.370869844	5201.0903
939.693642693	5199.9692
971.016391499	5198.3071
1002.33911627	5197.5564
1033.66181701	5198.3652
1064.98449371	5205.98
1096.30714638	5210.6943
1127.62977501	5215.3163
1158.95237962	5220.6761
1190.27496018	5219.1022
1221.59751671	5215.2304
1252.92004921	5214.4904
1284.24255767	5210.5544
1315.56504211	5210.86
1346.88750251	5209.572
1378.20993888	5207.9727
1409.53235122	5201.4946
1440.85473953	5202.5805
1472.1771038	5199.2412
1503.49944405	5192.7481
1534.82176026	5188.1188
1566.14405245	5186.6893
1597.46632061	5185.2849
1628.78856473	5179.5103
1660.11078483	5170.7686
1691.43298091	5167.9495
1722.75515295	5168.8082
1754.07730097	5169.4315
1785.39942495	5168.2487
1816.72152491	5164.61
1848.04360084	5162.8648
1879.36565275	5158.2919
1910.68768064	5152.1018
1942.00968449	5149.4419
1973.33166432	5148.6683
2004.65362013	5143.4921
2035.97555191	5134.8306
2067.29745967	5125.1908
2098.61934341	5122.4749
2129.94120312	5121
2161.2630388	5121.4942
2192.58485047	5115.5247
2223.90663811	5109.5214
2255.22840173	5100.1696
2286.55014132	5094.8769
2317.8718569	5086.3112
2349.19354846	5077.2835
2380.515216	5068.4621
2411.83685951	5059.306
2443.15847901	5053.6213
2474.48007448	5042.2623
2505.80164594	5029.7431
2537.12319337	5014.6737
2568.44471679	5003.4288
2599.76621619	4996.5632
2631.08769157	4990.7377
2662.40914294	4985.2372
2693.73057028	4975.979
2725.05197362	4969.7873
2756.37335293	4961.8503
2787.69470822	4950.4716
2819.0160395	4944.3686
2850.33734677	4942.03
2881.65863002	4935.9404
2912.97988925	4926.4928
2944.30112448	4917.4122
2975.62233568	4910.7926
3006.94352287	4906.342
3038.26468605	4900.9903
3069.58582522	4893.0561
3100.90694037	4882.7628
3132.22803152	4874.0317
3163.54909864	4862.9532
3194.87014176	4854.0109
3226.19116087	4839.8291
3257.51215596	4829.235
3288.83312704	4824.4523
3320.15407412	4816.6881
3351.47499718	4805.7526
3382.79589623	4794.9308
3414.11677127	4787.1518
3445.43762232	4780.6864
3476.75844934	4775.2586
3508.07925236	4760.0318
3539.40003137	4743.0074
3570.72078637	4728.6244
3602.04151737	4717.0867
3633.36222436	4709.5339
3664.68290734	4698.5244
3696.00356631	4688.0134
3727.32420128	4678.5791
3758.64481225	4671.5058
3789.9653992	4667.6009
3821.28596216	4662.0602
3852.60650111	4658.1322
3883.92701606	4656.2203
3915.247507	4654.2071
3946.56797394	4645.6971
3977.88841687	4635.6701
4009.2088358	4626.6609
4040.52923073	4616.2469
4071.84960166	4604.2733
4103.16994858	4598.6536
4134.49027151	4595.2682
4165.81057043	4589.6459
4197.13084535	4583.8379
4228.45109628	4576.4813
4259.7713232	4571.6301
4291.09152612	4572.561
4322.41170505	4570.8976
4353.73185997	4569.7401
4385.05199089	4566.0408
4416.37209782	4558.065
4447.69218075	4555.8497
4479.01223968	4551.2185
4510.33227461	4546.0483
4541.65228556	4539.4722
4572.9722725	4530.2623
4604.29223544	4522.9651
4635.61217439	4513.6007
4666.93208934	4492.3615
4698.2519803	4476.1312
4729.57184726	4459.6494
4760.89169023	4444.9852
4792.2115092	4419.7261
4823.53130418	4386.3996
4854.85107517	4374.1166
4886.17082216	4365.5813
4917.49054516	4368.9633
4948.81024417	4358.7096
4980.12991919	4355.2195

