X	Graphic Profile 1
0	5260.2933
31.0989262504	5255.5819
62.1978269425	5248.4965
93.29670208	5235.0112
124.395551663	5225.2659
155.494375702	5220.5142
186.593174183	5216.7661
217.691947113	5209.8988
248.790694496	5194.4469
279.889416327	5181.4585
310.988112605	5179.1511
342.086783346	5176.5739
373.185428529	5171.1652
404.284048172	5163.0993
435.382642264	5155.5385
466.48121082	5152.3485
497.579753825	5150.558
528.678271287	5152.1305
559.776763205	5154.8781
590.875229583	5166.3452
621.973670422	5175.3121
653.072085713	5177.8751

