X	Graphic Profile 1
0	4423.6484
30.136887143	4421.5605
60.2737742849	4424.8355
90.4106614253	4426.3385
120.547548566	4422.0569
150.684435708	4421.1825
180.821322849	4422.2212
210.95820999	4409.9634
241.095097132	4377.4174
271.231984273	4335.8125
301.368871413	4297.4078
331.505758555	4269.9432
361.642645696	4246.1178
391.77953284	4227.8213
421.916419979	4213.5465
452.053307121	4202.1841
482.190194263	4189.6727
512.327081404	4175.2688
542.463968545	4156.5232
572.600855687	4147.6419
602.737742828	4118.8579
632.874629968	4101.5135
663.01151711	4088.6153
693.148404251	4082.333
723.285291392	4075.9394
753.422178534	4078.2752
783.559065675	4080.8552
813.695952818	4083.747
843.832839957	4082.1981
873.9697271	4077.6626
904.106614242	4076.5205
934.243501382	4077.2507
964.380388523	4071.1351
994.517275665	4052.3147
1024.65416281	4032.266
1054.79104995	4017.8569
1084.92793709	4005.7316
1115.06482423	3990.4651

