X	Graphic Profile 1
0	4854.1556
41.5776526476	4863.0645
83.1553052941	4871.6972
124.732957944	4882.294
166.31061059	4895.0971
207.888263238	4911.7866
249.465915884	4931.6334
291.043568532	4943.1906
332.621221181	4955.774
374.198873829	4968.567
415.776526475	4979.797
457.354179125	4988.8868
498.931831774	4997.0006
540.50948442	5004.2759
582.087137067	5013.5991
623.664789715	5019.7591
665.24244236	5028.4567
706.82009501	5039.1073
748.397747658	5046.5573
789.975400304	5049.2123
831.553052955	5052.632
873.130705604	5062.5997
914.708358249	5076.3592
956.286010895	5088.7926
997.863663545	5099.0194
1039.44131619	5106.8517
1081.01896884	5113.1653
1122.59662149	5118.8035

