X	Graphic Profile 1
0	5278.7891
31.4219194828	5272.8531
62.843813914	5268.4636
94.265683281	5268.7406
125.687527597	5267.1163
157.109346856	5268.4813
188.531141065	5263.0894
219.952910217	5262.4171
251.374654317	5256.5757
282.796373367	5254.9432
314.218067356	5256.8509
345.639736306	5257.0044
377.061380193	5256.1468
408.482999033	5251.9371
439.904592829	5246.1043
471.326161565	5242.4116
502.747705262	5243.0216
534.169223904	5241.5795
565.590717503	5232.6471
597.012186048	5234.3098
628.433629549	5231.4579
659.855048007	5231.1649
691.276441413	5228.6405
722.697809783	5223.132
754.119153095	5223.4854
785.54047137	5223.1995
816.961764604	5222.7479
848.383032794	5215.7997
879.804275937	5212.2668
911.225494045	5206.6439
942.646687105	5203.6565
974.067855128	5205.1886
1005.48899811	5203.6679
1036.91011605	5200.5739
1068.33120895	5196.5653
1099.75227681	5190.1771
1131.17331964	5186.9256
1162.59433742	5187.1333
1194.01533017	5184.6904
1225.43629788	5180.2154
1256.85724056	5178.6221
1288.2781582	5171.8801
1319.69905081	5168.5937
1351.11991837	5169.294
1382.5407609	5166.1015
1413.96157841	5161.6318
1445.38237088	5154.0364
1476.80313832	5150.163
1508.22388072	5150.7455
1539.64459809	5150.176
1571.06529043	5148.2073
1602.48595775	5145.3824
1633.90660003	5138.584
1665.32721728	5131.4339
1696.7478095	5129.2549
1728.1683767	5120.7255
1759.58891886	5116.5743
1791.009436	5114.0357
1822.42992811	5109.9366
1853.85039521	5103.4003
1885.27083727	5095.3457
1916.6912543	5087.1783
1948.11164632	5079.9838
1979.5320133	5073.854
2010.95235526	5066.0472
2042.37267221	5057.3017
2073.79296412	5052.8564
2105.21323102	5050.1971
2136.63347289	5046.2594
2168.05368975	5037.8114
2199.47388159	5027.6779
2230.8940484	5010.8272
2262.31419019	4998.2063
2293.73430697	4989.4211
2325.15439873	4981.4874
2356.57446546	4968.8028
2387.99450719	4954.3602
2419.4145239	4942.0235
2450.83451559	4931.1541
2482.25448226	4917.289
2513.67442392	4906.606
2545.09434056	4899.0995
2576.51423219	4888.0298
2607.93409881	4878.5582
2639.35394042	4871.1798
2670.77375701	4863.6201
2702.19354859	4857.6695
2733.61331515	4851.1121
2765.03305671	4845.8505
2796.45277326	4837.4155
2827.8724648	4829.0543
2859.29213132	4820.9109
2890.71177284	4809.6505
2922.13138935	4801.1651
2953.55098086	4795.0289
2984.97054736	4787.8954
3016.39008885	4783.2205
3047.80960533	4778.0196
3079.22909681	4774.5238
3110.64856328	4772.6187
3142.06800475	4769.0092
3173.48742122	4765.3467
3204.90681268	4760.3537
3236.32617914	4753.7328
3267.7455206	4744.8714
3299.16483704	4734.19
3330.5841285	4724.0776
3362.00339496	4713.69
3393.42263641	4706.1089
3424.84185286	4699.0797
3456.26104431	4682.7548
3487.68021076	4677.8058
3519.09935223	4670.5313
3550.51846869	4664.6456
3581.93756015	4659.6933
3613.35662661	4654.7881
3644.77566809	4654.1083
3676.19468455	4652.1149
3707.61367603	4646.0194
3739.03264252	4636.3674
3770.45158401	4627.77
3801.87050051	4618.8432
3833.28939201	4605.2708
3864.70825852	4601.194
3896.12710005	4594.1476
3927.54591657	4586.5122
3958.96470811	4580.2498
3990.38347466	4570.4383
4021.80221622	4561.7102
4053.22093279	4557.158
4084.63962437	4553.831
4116.05829096	4547.5028
4147.47693257	4545.2615
4178.89554919	4540.3495
4210.31414082	4535.7467
4241.73270747	4528.054
4273.15124913	4520.4563
4304.56976581	4516.4903
4335.9882575	4510.3715
4367.40672421	4497.999
4398.82516593	4480.4011
4430.24358267	4463.1007
4461.66197443	4444.5476
4493.08034121	4439.8818
4524.49868301	4435.912
4555.91699982	4429.1888
4587.33529166	4418.7195
4618.75355851	4393.6979
4650.17180039	4380.2808
4681.59001729	4368.4537
4713.00820921	4354.0378
4744.42637616	4341.8658
4775.84451812	4336.9859
4807.26263512	4333.6144

