X	Graphic Profile 1
0	4733.1124
30.3567208339	4734.7058
60.7134416686	4738.4197
91.0701625041	4738.8902
121.426883338	4740.5765
151.783604175	4744.8664
182.140325009	4757.411
212.497045843	4775.8873
242.853766678	4783.3887
273.210487513	4793.8458
303.567208349	4810.9255
333.923929181	4824.5313
364.280650019	4827.2361
394.637370854	4831.2612
424.994091688	4840.4162
455.350812525	4852.7616
485.707533356	4877.1703
516.064254193	4903.8939
546.420975029	4927.3319
576.777695863	4955.4151
607.134416697	4983.3077
637.491137532	5010.2924
667.847858368	5032.2399
698.204579201	5053.1148
728.561300036	5075.6635
758.918020872	5095.9347
789.274741708	5110.4284
819.63146254	5117.0027
849.988183377	5123.6096
880.344904212	5136.6919
910.701625045	5159.973
941.058345883	5181.2159
971.415066716	5201.7153
1001.77178755	5207.4055
1032.12850839	5217.2711
1062.48522922	5224.0051
1092.84195006	5229.2693
1123.19867089	5237.363
1153.55539173	5245.1084
1183.91211256	5251.7162
1214.2688334	5258.8229
1244.62555423	5266.5489
1274.98227507	5270.6568
1305.3389959	5271.4182
1335.69571673	5274.6853
1366.05243757	5281.5863
1396.4091584	5286.1773
1426.76587924	5288.3889
1457.12260008	5282.8229
1487.47932091	5282.7987
1517.83604175	5288.9167
1548.19276258	5292.0512
1578.54948341	5302.9343
1608.90620425	5309.8564
1639.26292509	5310.2469
1669.61964592	5310.0875
1699.97636675	5312.0277
1730.33308759	5317.1226
1760.68980842	5322.2994

