X	Graphic Profile 1
0	4507.0969
40.4562245139	4512.1048
80.9124490273	4520.299
121.368673542	4525.4537
161.824898058	4526.5926
202.28112257	4538.8519
242.737347085	4541.769
283.1935716	4542.3544
323.64979611	4545.4638
364.10602063	4550.3142
404.56224514	4556.1711
445.018469658	4559.8982
485.474694168	4563.7011
525.930918689	4566.7549
566.387143193	4572.5678
606.843367716	4579.244
647.299592231	4582.455
687.755816741	4580.6251
728.212041256	4579.3235
768.66826577	4577.4104
809.124490287	4566.9076
849.580714798	4561.2201
890.036939315	4561.7886
930.493163826	4566.6577
970.949388341	4574.674
1011.40561286	4577.965
1051.86183736	4571.0245
1092.31806189	4557.6227

