X	Graphic Profile 1
0	4821.299
30.2605934039	4838.2396
60.5211868105	4853.8858
90.781780214	4876.326
121.042373621	4905.7232
151.302967027	4934.2024
181.563560431	4960.3406
211.824153838	4978.6771
242.084747241	4994.6777
272.345340647	5003.4306
302.605934052	5013.4471
332.866527458	5023.0306
363.127120862	5033.4766
393.387714268	5046.9233
423.648307672	5056.6643
453.908901079	5070.7751
484.169494482	5081.299
514.430087889	5090.0973
544.690681293	5094.5431
574.9512747	5097.0107
605.211868104	5100.8556
635.47246151	5105.7338
665.733054914	5117.8263
695.993648321	5118.0686
726.254241727	5132.74
756.514835131	5153.262
786.775428537	5175.4484
817.036021941	5198.1653
847.296615347	5205.7704
877.557208752	5216.6228
907.817802158	5226.6041
938.078395561	5235.657
968.338988968	5246.5144
998.599582375	5253.0512
1028.86017578	5253.0816
1059.12076918	5255.6332
1089.38136259	5256.5006
1119.64195599	5255.2626
1149.9025494	5253.3175
1180.16314281	5250.4416

