X	Graphic Profile 1
0	5428.5898
30.1143629122	5404.701
60.2287258223	5367.1291
90.3430887362	5333.1848
120.45745165	5299.202
150.571814562	5257.5162
180.686177474	5241.4138
210.800540385	5216.7453
240.914903298	5187.8796
271.029266212	5166.0482
301.143629124	5134.0451
331.257992035	5116.7806
361.372354947	5108.2584
391.486717863	5094.4981
421.601080774	5075.8072
451.715443687	5053.4231
481.829806597	5035.2121
511.944169511	5022.659
542.058532425	5012.5923
572.172895337	4997.0279
602.287258249	4982.479
632.401621159	4964.881
662.515984073	4952.8865
692.630346987	4940.3512
722.744709899	4926.3146
752.859072809	4913.7016
782.973435721	4896.6403
813.087798635	4876.8629
843.202161549	4858.3899
873.316524461	4835.476
903.430887371	4810.4407
933.545250285	4789.319
963.659613197	4769.5085
993.773976111	4751.0636
1023.88833902	4728.3573
1054.00270193	4700.9792
1084.11706485	4638.7094
1114.23142776	4537.0638
1144.34579067	4473.8422
1174.46015358	4462.795
1204.5745165	4463.9106

