X	Graphic Profile 1
0	5283.7476
31.2423344959	5287.5271
62.484655733	5277.2363
93.7269637132	5266.4767
124.969258451	5242.1025
156.21153992	5211.2243
187.453808141	5185.6574
218.696063102	5163.7136
249.938304808	5138.8338
281.180533262	5119.2399
312.422748454	5102.8894
343.664950384	5086.8271
374.907139059	5069.5955
406.149314465	5055.0027
437.391476615	5040.648
468.633625505	5021.9545
499.875761139	5001.9025
531.117883505	4981.7125
562.359992606	4960.427
593.602088446	4943.8314
624.844171017	4933.2048
656.086240325	4928.4392
687.328296371	4903.7431
718.570339151	4884.0245
749.812368662	4862.3947
781.054384902	4838.5963
812.29638788	4818.9529
843.538377587	4807.2097
874.780354022	4795.2871
906.022317193	4766.0793
937.264267087	4740.4586
968.50620371	4713.5422
999.748127066	4697.5235
1030.99003715	4691.6387
1062.23193395	4687.81
1093.47381749	4681.1142
1124.71568775	4671.8231

