X	Graphic Profile 1
0	5112.2229
31.0459646514	5096.6601
62.0919520492	5081.6503
93.137962203	5062.8375
124.183995107	5041.0101
155.230050763	5022.2904
186.276129182	5006.6409
217.322230344	4992.3316
248.368354258	4981.451
279.414500939	4968.9401
310.460670371	4950.5548
341.506862559	4931.9939
372.553077498	4921.9009
403.599315206	4910.8445
434.645575661	4894.804
465.691858886	4882.6374
496.738164861	4865.1874
527.784493603	4830.8712
558.830845106	4796.2222
589.877219368	4772.9533
620.923616391	4755.3665
651.970036173	4735.0922
683.016478726	4715.3365
714.062944043	4698.75
745.109432124	4686.7364
776.155942965	4673.8715
807.202476577	4665.1195
838.249032957	4665.7998
869.295612104	4667.3119
900.342214017	4666.956
931.388838694	4659.6998
962.43548614	4651.9994
993.482156364	4650.5843
1024.52884936	4654.6436
1055.57556512	4665.2585
1086.62230365	4680.7631
1117.66906495	4692.5736
1148.71584904	4693.9133
1179.76265589	4688.0573
1210.80948551	4681.5262
1241.85633791	4666.4628
1272.90321309	4651.2929
1303.95011104	4636.2264
1334.99703177	4623.632
1366.04397527	4611.6423
1397.09094156	4601.3597
1428.13793062	4587.1665
1459.18494247	4569.5695
1490.23197709	4554.3317
1521.27903449	4537.1411
1552.32611468	4517.3869
1583.37321764	4497.2342
1614.42034339	4477.2383
1645.46749192	4464.3672
1676.51466324	4462.2754
1707.56185733	4466.293
1738.60907422	4470.8216
1769.65631389	4471.8122
1800.70357634	4471.877
1831.75086159	4473.9769
1862.79816961	4474.6153

