X	Graphic Profile 1
0	4774.4794
30.6222642528	4783.646
61.2445285044	4793.9887
91.8667927561	4805.0702
122.489057009	4816.0456
153.11132126	4824.1766
183.733585513	4828.6555
214.355849765	4832.575
244.978114019	4841.1397
275.600378272	4850.6573
306.222642523	4865.1462
336.844906776	4882.4576
367.467171028	4898.6839
398.08943528	4909.797
428.711699532	4914.7445
459.333963786	4920.6344
489.956228036	4929.1781
520.578492291	4939.3233
551.200756542	4948.7214
581.823020795	4958.8452
612.445285047	4965.9469
643.0675493	4970.8038
673.689813551	4978.1551
704.312077803	4986.1438
734.934342056	4993.8587
765.55660631	5000.2097
796.178870559	5009.1046
826.801134814	5013.8297
857.423399067	5019.2334
888.045663319	5029.9129
918.66792757	5038.3566
949.290191823	5046.0801
979.912456075	5054.6005
1010.53472033	5059.751
1041.15698458	5069.204
1071.77924883	5081.7241
1102.40151309	5087.8634
1133.02377734	5095.1714
1163.64604159	5101.045
1194.26830584	5103.712
1224.89057009	5112.7316
1255.51283435	5117.5887
1286.1350986	5125.2794
1316.75736285	5137.3856
1347.3796271	5150.4647
1378.00189136	5157.0561
1408.62415561	5163.812
1439.24641986	5173.1287
1469.86868411	5186.1054
1500.49094837	5197.6376
1531.11321262	5215.0609
1561.73547687	5233.2995
1592.35774112	5242.2219
1622.98000538	5248.5365
1653.60226963	5256.6606
1684.22453388	5265.4729
1714.84679813	5277.8893
1745.46906238	5281.7706
1776.09132664	5283.6038
1806.71359089	5290.8157
1837.33585514	5297.3404
1867.95811939	5306.1253
1898.58038365	5314.0602
1929.2026479	5321.9899
1959.82491215	5331.1745
1990.4471764	5339.4965
2021.06944066	5351.5891
2051.69170491	5358.3978
2082.31396916	5361.1042
2112.93623341	5368.4328
2143.55849766	5382.3412
2174.18076192	5401.093

