X	Graphic Profile 1
0	5073.1057
29.4832786589	5059.1132
58.9665573196	5050.7966
88.4498359774	5034.0343
117.933114638	5015.727
147.416393296	4990.0862
176.899671957	4975.9115
206.382950616	4963.8054
235.866229276	4948.2272
265.349507934	4935.5914
294.832786594	4918.6964
324.316065253	4907.016
353.799343911	4865.4898
383.282622572	4832.3966
412.76590123	4808.4805
442.249179891	4786.4314
471.732458548	4760.9387
501.21573721	4736.0711
530.699015867	4710.6152
560.182294529	4682.7959
589.665573187	4655.6732
619.148851847	4627.9603

