X	Graphic Profile 1
0	5366.3815
31.2653550256	5364.1036
62.5306904417	5361.6056
93.796006234	5357.23
125.061302414	5352.0442
156.326578975	5345.8459
187.591835925	5341.8789
218.857073255	5338.1626
250.122290969	5336.7619
281.387489065	5331.4963
312.652667545	5328.8844
343.917826411	5331.5233
375.182965655	5332.3273
406.448085279	5333.0857
437.713185285	5328.4976
468.978265676	5325.6713
500.243326444	5322.1216
531.508367601	5315.7008
562.773389131	5315.6321
594.038391053	5315.156
625.303373345	5314.9082
656.568336017	5315.3763
687.833279077	5315.3008
719.098202513	5312.8892
750.363106334	5304.9518
781.627990528	5305.8099
812.892855108	5313.6166
844.157700062	5315.6097
875.422525394	5316.278
906.687331105	5314.3446
937.952117198	5310.0636
969.216883666	5301.7763
1000.48163052	5293.5604
1031.74635775	5292.1534
1063.01106535	5290.1093
1094.27575333	5287.1172
1125.54042169	5285.5932
1156.80507043	5282.6876
1188.06969954	5280.705
1219.33430903	5278.897
1250.5988989	5274.6909
1281.86346915	5269.2093
1313.12801977	5268.6904
1344.39255077	5270.598
1375.65706214	5269.6359
1406.92155389	5266.6514
1438.18602601	5261.0986
1469.45047852	5259.8718
1500.71491139	5261.6392
1531.97932464	5263.1977
1563.24371827	5263.1712
1594.50809227	5263.6874
1625.77244664	5265.1978
1657.03678139	5261.1917
1688.30109651	5259.7935
1719.56539201	5255.6248
1750.82966788	5247.8644
1782.09392412	5243.4885
1813.35816073	5241.3443
1844.62237772	5247.0555
1875.88657509	5250.2597
1907.15075282	5252.9429
1938.41491093	5253.4583
1969.67904941	5251.2783
2000.94316826	5247.7902
2032.20726748	5241.2621
2063.47134707	5235.4128
2094.73540704	5237.1363
2125.99944737	5243.3342
2157.26346809	5241.9076
2188.52746916	5242.655
2219.79145061	5235.8429
2251.05541243	5229.6026
2282.31935463	5222.3919
2313.58327718	5221.2491
2344.84718011	5224.6118
2376.11106341	5227.1641
2407.37492708	5223.3253
2438.63877112	5220.3235
2469.90259552	5220.6273
2501.1664003	5220.1594
2532.43018544	5217.2727
2563.69395095	5215.0488
2594.95769684	5211.9622
2626.22142308	5206.4547
2657.4851297	5204.0423
2688.74881669	5204.0665
2720.01248404	5203.3046
2751.27613175	5201.1004
2782.53975985	5201.1543
2813.8033683	5197.3822
2845.06695711	5193.578
2876.3305263	5188.3712
2907.59407585	5185.3861
2938.85760577	5180.1156
2970.12111605	5168.3141
3001.3846067	5154.0872
3032.64807772	5143.3291
3063.9115291	5125.3659
3095.17496084	5111.913
3126.43837295	5107.0077
3157.70176543	5101.7471
3188.96513827	5096.3008
3220.22849147	5090.9975
3251.49182503	5086.4651
3282.75513897	5084.9434
3314.01843326	5081.3525
3345.28170792	5078.643
3376.54496294	5074.9226
3407.80819833	5066.3953
3439.07141407	5056.0368
3470.33461019	5050.1823
3501.59778665	5048.2207
3532.86094349	5036.3679
3564.12408069	5028.1557
3595.38719825	5022.8672
3626.65029616	5019.7989
3657.91337445	5017.141
3689.17643309	5010.9346
3720.4394721	5002.8723
3751.70249146	4993.0243
3782.96549118	4987.0328
3814.22847127	4984.9881
3845.49143171	4987.3059
3876.75437252	4980.9937
3908.01729369	4975.8093
3939.28019522	4967.817
3970.5430771	4955.0409
4001.80593934	4937.5114
4033.06878195	4911.9519
4064.33160491	4889.8627
4095.59440823	4871.8433
4126.85719191	4856.9187
4158.11995595	4842.2026
4189.38270034	4831.4505
4220.6454251	4825.2489
4251.90813021	4820.117
4283.17081568	4812.8216
4314.4334815	4805.9295
4345.69612769	4790.9621
4376.95875423	4773.5587
4408.22136112	4760.0307
4439.48394837	4745.6265
4470.74651599	4730.5941
4502.00906395	4719.434
4533.27159227	4711.9015
4564.53410095	4708.8426
4595.79658999	4704.7049
4627.05905938	4701.4452
4658.32150911	4693.3273
4689.58393922	4683.5693
4720.84634967	4674.212
4752.10874047	4665.3784
4783.37111164	4659.1648
4814.63346315	4648.795
4845.89579502	4643.2167
4877.15810724	4640.8415
4908.42039982	4637.9432
4939.68267275	4638.808
4970.94492603	4632.7162
5002.20715967	4623.344
5033.46937366	4610.9382
5064.731568	4604.9273
5095.99374269	4604.6074
5127.25589774	4603.4512
5158.51803313	4590.9049
5189.78014888	4579.9645
5221.04224499	4571.4165
5252.30432144	4567.8761
5283.56637824	4563.5671
5314.8284154	4559.3048
5346.0904329	4552.5796
5377.35243075	4542.1821
5408.61440896	4536.4761
5439.87636752	4531.5313
5471.13830643	4533.524

