X	Graphic Profile 1
0	4784.4595
30.6749917541	4793.8555
61.3499835095	4804.0403
92.0249752637	4816.2041
122.699967021	4833.6277
153.374958776	4848.186
184.04995053	4858.7839
214.724942285	4872.0796
245.399934039	4886.6663
276.074925797	4899.7168
306.749917552	4910.4953
337.424909306	4919.2565
368.099901061	4924.2271
398.774892818	4929.4718
429.449884573	4937.2686
460.124876328	4946.9146
490.799868082	4957.7144
521.474859837	4966.7613
552.149851591	4976.3581
582.824843346	4983.9019
613.499835103	4990.5899
644.174826858	4994.9965
674.849818612	4998.7079
705.524810368	5004.9253
736.199802122	5011.8227
766.874793879	5015.8536
797.549785634	5017.9021
828.224777388	5021.4944
858.899769143	5027.3176
889.574760898	5035.4703
920.249752655	5043.2769
950.92474441	5051.4696
981.599736164	5063.1568
1012.27472792	5075.0678
1042.94971967	5082.1917
1073.62471143	5086.5691
1104.29970319	5093.2505
1134.97469494	5105.9393
1165.6496867	5118.195
1196.32467845	5132.5361
1226.99967021	5142.1548
1257.67466196	5148.2986
1288.34965372	5151.7925
1319.02464547	5155.7771
1349.69963723	5162.7074
1380.37462898	5170.2558
1411.04962074	5173.8782
1441.72461249	5178.5816
1472.39960425	5187.4232
1503.074596	5195.5933
1533.74958776	5203.177
1564.42457951	5211.8552
1595.09957127	5234.5678
1625.77456302	5248.4597
1656.44955478	5261.3869
1687.12454653	5276.5679
1717.79953829	5291.0959
1748.47453004	5299.5259
1779.1495218	5316.9872
1809.82451355	5336.4887
1840.49950531	5341.0425
1871.17449706	5345.4115
1901.84948882	5354.2572
1932.52448057	5359.7071
1963.19947233	5365.9881
1993.87446408	5374.0352
2024.54945584	5382.151
2055.2244476	5393.8324

