X	Graphic Profile 1
0	5264.4365
30.4168849223	5266.1657
60.8337696856	5264.5494
91.2506542944	5263.8816
121.667538736	5264.0937
152.084423024	5263.8461
182.501307145	5263.2043
212.918191105	5260.487
243.335074906	5255.7206
273.751958546	5249.7436
304.168842033	5244.4268
334.585725352	5239.0645
365.002608518	5233.6515
395.419491515	5231.2312
425.836374352	5227.241
456.253257036	5220.9312
486.670139553	5209.1977
517.087021912	5195.008
547.503904107	5181.6615
577.92078615	5168.5488
608.337668026	5161.7383
638.75454974	5147.3341
669.171431303	5136.9103
699.588312696	5127.4827
730.005193929	5119.5731
760.422075011	5115.4549
790.838955925	5100.5174
821.255836677	5094.8186
851.67271727	5088.8545
882.089597709	5082.6663
912.50647798	5075.93
942.923358091	5064.7031
973.340238048	5056.5096
1003.75711784	5049.9651
1034.17399747	5039.908
1064.59087694	5026.0099
1095.00775626	5009.624
1125.42463541	4992.618
1155.84151439	4976.2142
1186.25839323	4961.4612
1216.6752719	4949.434
1247.0921504	4939.5973
1277.50902875	4927.3655
1307.92590694	4904.6081
1338.34278497	4875.7807
1368.75966284	4850.4502
1399.17654055	4829.5522
1429.5934181	4800.9123
1460.01029548	4776.1176
1490.42717271	4764.8768
1520.84404977	4753.1019
1551.26092668	4751.0397
1581.67780343	4741.0676
1612.09468001	4739.134
1642.51155644	4734.6598
1672.9284327	4731.7332
1703.34530881	4728.6348

