X	Graphic Profile 1
0	5536.8042
31.0111190669	5542.9252
62.0222599199	5539.6189
93.0334225413	5526.7024
124.044606947	5502.0345
155.055813128	5483.2071
186.067041088	5462.9343
217.078290829	5428.3766
248.089562343	5388.2616
279.100855634	5335.6647
310.112170707	5307.5091
341.123507562	5288.1976
372.134866191	5270.8966
403.146246596	5255.0621
434.157648787	5237.9713
465.16907275	5225.5713
496.180518491	5209.1031
527.191986012	5195.5933
558.203475315	5183.2544
589.214986396	5171.3268
620.226519255	5160.729
651.23807389	5149.1527
682.249650312	5138.5915
713.261248512	5131.0812
744.272868485	5126.0434
775.284510241	5115.2741
806.296173776	5108.322
837.30785909	5103.39
868.319566181	5096.2428
899.331295056	5082.4017
930.343045708	5068.7555
961.354818144	5050.6925
992.366612354	5033.8461
1023.37842835	5023.3214
1054.39026613	5010.9024
1085.40212568	4992.5076
1116.41400701	4980.6824
1147.42591012	4963.4399
1178.43783502	4948.6899
1209.4497817	4934.1659
1240.46175015	4913.4083
1271.47374039	4894.4357
1302.4857524	4882.941
1333.4977862	4866.581
1364.50984177	4848.0089
1395.52191913	4835.8552
1426.53401828	4818.0217
1457.5461392	4798.4828
1488.5582819	4777.632
1519.57044638	4756.8029
1550.58263265	4742.3658
1581.59484069	4724.9815
1612.60707052	4709.4988
1643.61932213	4691.2918
1674.63159552	4676.3704
1705.64389069	4670.167
1736.65620764	4656.4333
1767.66854638	4635.4374
1798.68090689	4604.0437
1829.69328919	4569.1854
1860.70569328	4526.3881
1891.71811914	4490.3979
1922.73056678	4458.3202
1953.74303621	4451.3533

