X	Graphic Profile 1
0	4567.6265
31.0794807619	4558.8036
62.1589798712	4547.4714
93.2384973447	4538.6397
124.318033168	4529.0616
155.39758735	4521.9506
186.477159885	4501.5812
217.556750776	4484.7351
248.636360017	4466.8058
279.715987616	4455.0866
310.795633565	4446.6304
341.875297868	4432.9284
372.954980533	4417.2463
404.034681542	4403.0119
435.1144009	4391.7326
466.194138615	4384.0266
497.27389468	4375.4206
528.353669095	4361.211
559.433461866	4358.5575
590.513272984	4349.6185
621.593102453	4334.5065
652.672950276	4308.4114
683.752816443	4289.0207
714.832700963	4273.37
745.912603833	4257.7254
776.992525046	4233.9649
808.072464614	4212.9304
839.152422526	4196.42
870.232398793	4181.7028
901.312393397	4164.985
932.392406358	4141.9803
963.472437663	4120.4647
994.552487314	4103.364

