X	Graphic Profile 1
0	4854.1556
30.1707031089	4863.0645
60.3414062166	4871.6972
90.5121093281	4882.294
120.682812436	4895.0971
150.853515545	4911.7866
181.024218654	4931.6334
211.194921762	4943.1906
241.365624871	4955.774
271.536327979	4968.567
301.707031088	4979.797
331.877734199	4988.8868
362.048437308	4997.0006
392.219140415	5004.2759
422.389843524	5013.5991
452.560546633	5019.7591
482.731249741	5028.4567
512.90195285	5039.1073
543.072655959	5046.5573
573.243359068	5049.2123
603.414062178	5052.632
633.584765286	5062.5997
663.755468395	5076.3592
693.926171504	5088.7926
724.096874612	5099.0194
754.26757772	5106.8517
784.438280829	5113.1653
814.608983938	5118.8035

