X	Graphic Profile 1
0	5047.4916
30.9707840214	5026.8523
61.9415880075	5010.7627
92.912411968	4995.0439
123.883255893	4984.126
154.854119789	4971.0769
185.82500366	4955.2842
216.795907499	4937.3709
247.766831309	4922.2085
278.737775093	4914.6038
309.708738849	4894.8945
340.67972258	4877.2036
371.650726279	4857.5779
402.621749955	4825.9259
433.59279361	4795.5009
464.563857236	4775.7666
495.534940843	4760.6837
526.506044419	4744.9741
557.477167976	4726.4038
588.448311514	4714.7003
619.419475024	4708.0266
650.390658514	4693.1698
681.361861985	4681.2608
712.333085435	4675.064
743.304328864	4668.1862
774.275592275	4657.8442
805.246875667	4641.5314
836.21817904	4629.2938
867.189502398	4625.4965

