X	Graphic Profile 1
0	4272.6852
30.5332611198	4268.2166
61.0665222364	4262.4167
91.5997833544	4257.8317
122.133044474	4235.0848
152.666305592	4221.8542
183.199566712	4211.6561
213.732827829	4200.9491
244.266088946	4189.8167
274.799350066	4178.2859
305.332611183	4169.4338
335.865872301	4162.7158
366.399133421	4155.8677
396.932394538	4147.5626
427.465655657	4138.1601
457.998916775	4127.5235
488.532177893	4114.4093
519.065439013	4100.2016
549.59870013	4086.2588
580.131961247	4074.8274
610.665222367	4065.818
641.198483484	4056.4701
671.731744602	4047.3605
702.265005722	4039.5542
732.798266839	4032.1744
763.331527959	4026.1236
793.864789076	4022.4278
824.398050194	4019.0471
854.931311314	4016.4708
885.464572431	4016.0181
915.997833549	4014.7974
946.531094668	4013.2342
977.064355785	4010.6656
1007.59761691	4008.2542
1038.13087802	4005.0455
1068.66413914	3998.3722
1099.19740026	3991.1053
1129.73066138	3984.5666
1160.2639225	3981.7778

