X	Graphic Profile 1
0	4298.4799
30.600444413	4308.6062
61.200888826	4319.4201
91.8013332372	4324.9803
122.40177765	4325.8027
153.002222063	4324.4593
183.602666476	4323.2047
214.203110889	4325.3065
244.803555302	4328.9425
275.403999715	4328.0932
306.004444128	4323.4342
336.604888541	4322.285
367.205332952	4332.7192
397.805777365	4350.0309
428.406221778	4362.7509
459.006666191	4367.1858
489.607110605	4379.7314
520.207555018	4423.6837
550.807999431	4505.9959
581.408443844	4559.3575
612.008888254	4591.9361
642.609332667	4625.528
673.20977708	4651.9591
703.810221493	4673.5057
734.410665906	4688.0394
765.011110319	4697.4457
795.611554732	4714.7375
826.211999145	4746.3499
856.812443558	4772.1038
887.412887971	4788.4021
918.013332384	4800.7351
948.613776798	4811.9038
979.214221211	4824.5518
1009.81466562	4844.4941
1040.41511003	4859.7009
1071.01555445	4870.3285
1101.61599886	4882.3925
1132.21644327	4895.0167
1162.81688769	4908.2383
1193.4173321	4916
1224.01777651	4916.3656
1254.61822093	4923.6213
1285.21866534	4930.5785
1315.81910975	4937.1704
1346.41955416	4941.6341
1377.01999858	4947.5056
1407.62044299	4955.8518
1438.2208874	4969.7415
1468.82133181	4974.3234
1499.42177623	4978.5909
1530.02222064	4988.9142
1560.62266505	4997.6315
1591.22310947	5004.5493
1621.82355388	5009.5495
1652.42399829	5012.6394
1683.0244427	5019.1102
1713.62488712	5031.5293
1744.22533153	5041.7452
1774.82577594	5052.305
1805.42622035	5062.9669
1836.02666477	5076.3177
1866.62710918	5089.4163
1897.22755359	5100.4565
1927.82799801	5108.6087
1958.42844242	5114.6746
1989.02888683	5122.7819
2019.62933125	5130.8472
2050.22977566	5138.6342
2080.83022007	5145.8305
2111.43066448	5154.3177
2142.03110889	5162.5737
2172.63155331	5170.0177
2203.23199772	5174.6478
2233.83244213	5186.5571
2264.43288655	5198.87
2295.03333096	5204.8885
2325.63377537	5209.9862
2356.23421979	5216.4962
2386.8346642	5223.7516
2417.43510861	5232.0266
2448.03555302	5242.1921
2478.63599744	5255.4242
2509.23644185	5272.0272
2539.83688626	5290.6551
2570.43733068	5306.5666
2601.03777509	5321.4948
2631.6382195	5336.8862
2662.23866391	5347.9082
2692.83910833	5354.6805
2723.43955274	5362.8945
2754.03999715	5371.8977
2784.64044156	5374.0436
2815.24088598	5371.1323
2845.84133039	5375.6159
2876.4417748	5384.0465
2907.04221922	5391.9506
2937.64266363	5404.8988
2968.24310804	5417.7782
2998.84355246	5425.4102
3029.44399687	5431.5821
3060.04444128	5443.5455
3090.64488569	5460.9816
3121.24533011	5476.9723
3151.84577452	5490.5098
3182.44621893	5496.7141
3213.04666334	5500.5458

