X	Graphic Profile 1
0	4331.6711
30.8555373715	4326.7105
61.7110747413	4321.8583
92.5666121131	4316.1979
123.422149483	4306.3388
154.277686853	4299.6149
185.133224225	4291.2297
215.988761594	4282.4088
246.844298966	4276.1278
277.699836336	4270.4591
308.555373706	4263.7303
339.410911077	4256.9086
370.266448447	4241.6956
401.121985818	4227.7086
431.977523188	4225.1033
462.833060558	4224.7461
493.688597929	4230.305
524.544135299	4219.9898
555.399672672	4201.0969
586.255210041	4192.2598
617.110747411	4180.8279
647.96628478	4161.3941
678.821822152	4152.4542
709.677359522	4144.4522
740.532896893	4134.6435
771.388434263	4127.4631
802.243971632	4122.4397
833.099509004	4115.8214
863.955046374	4110.3465
894.810583747	4108.8456
925.666121116	4108.8526
956.521658486	4107.9224
987.377195857	4104.0162
1018.23273323	4099.421
1049.0882706	4097.4193
1079.94380797	4095.421
1110.79934534	4097.5305

