X	Graphic Profile 1
0	4470.3425
30.2974399795	4478.2331
60.5948799598	4479.2999
90.8923199377	4477.2591
121.189759917	4472.5788
151.487199897	4472.1482
181.784639878	4473.7336
212.082079855	4471.3799
242.379519836	4468.8979
272.676959816	4469.6204
302.974399795	4470.4917
333.271839774	4471.4406
363.569279753	4473.9184
393.866719733	4469.2653
424.164159711	4452.8124
454.461599691	4436.9609
484.75903967	4412.2485
515.056479648	4370.3554
545.353919629	4337.419
575.651359608	4320.516
605.948799586	4309.2492
636.246239566	4298.771
666.543679546	4288.2678
696.841119524	4277.9703
727.138559507	4266.7995
757.435999484	4254.16
787.733439463	4244.7862
818.030879443	4238.6938
848.328319422	4234.4918
878.625759401	4215.0035
908.92319938	4199.0947
939.22063936	4194.3606
969.518079339	4189.4373
999.815519319	4181.7275
1030.1129593	4171.3697
1060.41039928	4164.417

