X	Graphic Profile 1
0	4565.2506
30.4577769467	4565.8125
60.9155680972	4566.1748
91.37337344	4559.174
121.831192978	4547.1438
152.289026711	4540.2181
182.746874638	4535.8905
213.204736763	4530.9487
243.662613079	4527.3044
274.120503585	4511.3321
304.578408279	4498.8358
335.036327171	4480.8094
365.494260252	4470.6239
395.95220753	4467.0024
426.410168989	4463.6863
456.868144645	4460.3756
487.326134487	4456.102
517.784138513	4447.9292
548.242156739	4434.386
578.70018914	4424.6396
609.158235734	4416.1314
639.616296514	4423.8089
670.074371483	4429.6002
700.532460635	4438.5113
730.990563972	4451.824
761.448681497	4453.7004
791.906813198	4449.5324
822.364959084	4449.693
852.823119164	4455.0858
883.281293416	4451.5033
913.739481853	4441.6254
944.197684475	4444.2591
974.655901272	4446.2115

